Text,Label
የጁንታውን ማስፈራሪያ በመተው መሳሪያወችን በመደበቅ ጠላት እንዳይጠቀምበት ያደረገችው ጀግና የፌደራል ፖሊስ ኮሚሽን አባል ሰራዊቱን ተቀላቅላለች በሰሜን የሀገር መከላከያ ሰራዊት አባላትና በትግራይ ተመድበው መንግስታዊ ግዳጃቸውን ሲወጡ በነበሩ የፌደራል ፖሊስ አባላት የጁንታው ታጣቂወች የፈፀሙት የአገር ክህደት ወንጀል ታሪክ ተሰምቶ የማይታወቅ ዘግናኝ ድርጊት ከጁንታው እገታ ወጥተው ሰራዊቱን የተቀላቀሉ የፌደራል ፖሊስ አባላትና አመራሮች በጁንታው ታግተው ለሰብአዊ ፍጡር የማይመጥን እንግልት ሲደርስባቸው ከነበሩት የፌደራል ፖሊስ አባላት ኮንስታብል አስካለች አባይነህ ህዝብና የአገርን ደህንነት እንድትጠብቅ ያስታጠቋት መሳርያ ለጁንታው እኩይ አላማ እንዳይውል ህይወት መስዋእትነት የሚያስከፍል ስልት ተጠቅማ ማሳለፏን የምትናገረው ኮንስታብል አስካለችና አብረዋት በግዳጅ የሰራዊቱ አባላት በጁንታው የተቃጣባቸውን ጥቃትና ፈተናወችን በማለፍ ከብዙ መስዋእትነት ከሰራዊቱ ተቀላቅለዋል ኮንስታብል አስካለች በመቀሌ ታግተው ሰብአዊ ድርጊቶችን የተፈፀመባቸውና ከበርካታ ውጣውረድ ሰራዊቱ ከተቀላቀሉ የፌደራል ፖሊስ አባላት ኮማንደር ደምሴ በጁንታው ታጣቂወች በቃላት ለመግለፅ የሚያዳግት እንግልትና ስቃይ የደረሰባቸው በማስታወስ ሰራዊቱ የጁንታውን ግብአተ መሬት በመፈፀም በማስመዝገቡ ደስታ እንደተሰማቸው በጁንታው የሚደርስባትን ዛቻና ማስፈራርያ በመተው መሳሪያወችን በመደበቅ ጠላት እንዳይጠቀምበት ያደረገችውና ከድል መሳሪያወቹን ከነበረበት አውጥታ ሰራዊቱን ተቀላቅላ ተቋሙ የሰጣትን ግዳጅ በመወጣት ያለችው ኮንስታብል አስካለች አባይነህና ከጁንታው እገታ የተለቀቁ የፌደራል ፖሊስ አባላት አገር የማፍረስ እኩይ ተልእኮን ይዘው ሲንቀሳቀሱ የጁንታው ቡድን አባላትና ግብረ አበሮቻቸው ፍርድ አደባባይ እስኪቀርቡ ከሁሉም የፀጥታ ሀይሎች በመቀናጀት የተሰጣቸውን ግዳጅ ለመወጣት በተነሳሽነትና በቁርጠኝነት እንደሚሰሩ ግዛቸው ገለታ ጀይላን አብድ,Individual
በወሊድ ለሚሞቱ ሴቶች ያስረገዙት ወንዶች ተጠያቂ አይሆኑም,Country
የጋላ ጥጋብ ለየት ይላል በጀርመን ፍራክፈርት ባልደራስ በጠራው ስብሰባ ከብቶች ለመረበሽ ሲሞክሩ በፓሊስ ቁጥጥር ስር ውለዋልአይ የጋላ,Regional
ሚኒሻ ፋኖዎች ጋር በመሆን መከላከያ ጠላትን አይቀጡ ቅጣት በመቅጣት ታሪካዊቷን እና የራስ ቢትወደድ መንገሻ አቲከምን ሀገር በቁጥጥር ስር አድርገዋታል,Country
አትበሉ ሚድያው በጅንታ የሚመራው አልችል እንጅ ግድ ማሩኝ የምትሉሸት ቅርብ,Non-Racist
ህገመንግስታችሁ የዘረኝነቶች ምንጭ,Country
ወላሞን ለብቻው ፈስ በፈስ ያደረገ ሚድያ ኑርልን ክፉ አይንካህ አንተን ይዘን ታሪክ እንሰራለን ላሞ,Individual
ለምሳሌ አባ ጅፋር የጅማ ፎታቸው መስጊድ ግድግዳ ሙዜም ሊሰቀል በቤተክርስትያን ለሰሩ በታሪክ ለትውልድ ታስተላልፋለች,Non-Racist
በባእድ ሃገር በአህዛብ ያበዛኸን ስምክን እየጠራን እንድናመሰግንህ የረዳኸን አምላክ ክብርና ምስጋና ላንተ,Non-Racist
በየመን በሳውድ እየተሰቃዩ የትግራይ ተወላጆች ድምፅ ሆናቹ,Country
ፋኖ ከተማረከን በኋላ ህዝቡ ወቀነቱን አውልቆ ነው እያለበሰን ያለዉ ስቃይ በፋኖ የለም,Individual
ከዚህ በፊት ለስርአቱ ሚሊሻ እና አድማ ብተና በመሆን ሲያገለግሉ የነበሩ የሚሊሻ እና አድማ ብተና አስከባሪ አካላት በይፋ ጀግናውን የአማራ ፋኖ ተቀላቅለዋል,Regional
መዳረሻውን ቋሪት አድርጎ የገባው የብርሀኑ ጁላ ሰራዊት በፋኖ ሀይል ፊታውራሪነት የተመከተ ነው,Country
ክሪስ አለና የተሰገሰግው ተ ለላ ኪ,Individual
አይዞህ እስኬው ሁሌም ከጎንህ ኢንሻአላህ እናሸንፋለን ድል ለእውነተኛ ድሞክራሲ,Individual
የአማራ ብልጽግና የኦህደድ ፈረስ የአማራ ህዘብ ላለፉት 30 አመታት ተወካይ የሌለው ህዘብ ሁኗል,Non-Racist
የኦነግ ቁልፍ አመራሮቻቸው በፋኖ ሳይገደሉባቸው አይቀርም,Individual
ጉደታ ወደመጣህበት በረት ክተት ልጁን ለማሳጣት አትሞክር የማትሰለጥኑለነገሩ አባታችሁ ግማሽ ጎናችሁ ከጦጣና ከእንሰሳ የመጣነው እያለ ሰብኳችሁ ታስቡ ታድያ,Individual
የክርስቶስ ልደት ለመላ ኢትዮጵያውያን ክርስትያኖች እመኛለሁ መተሳሰባችንን ያጠነክርልን አስተውሎታችን ይጨምርልን መቻቻልና ፍቅርንም ለሁላችንም ኢትዮ,Non-Racist
በአድስ አበባ የክልል መንግስታት በክልላቸው ያሉትን ባህሎች የሚያስተዋውቁበት የባህል ማህከል ሊያቋቁሙ,Non-Racist
የትግሬ ሴቶች ሰራቸው ሴትኛ አዳሪ ቱቱቱቱቱ ሃገር አሳዳቢውች ቆሻሹች,Regional
የፎቶ ማስረጃ ደርሶናል ሰላሌ አቦቴ በኦነግ በመንግስት ወታደሮች መሃል ውጊያ መኖሩን ስንዘግብላችሁ የመረጃ ምንጫችን በፎቶ አስደግፎ በላከልን መረጃ መሰረት አቦቴ ውጊያ ሶስት የኦነግ ወታደሮች መገደላቸውን ገልጾልናል በመንግስት ወታደሮች ላይም ጉዳት መድረሱን የቆሰሉ ወታደሮች በፊቸ ሆስፒታል የህክምና አገልግሎት እያገኙ አሳውቆናል,Regional
ሸዋሮቢት ከተማ በተጣለ ደፈጣ በፓትሮል የሚንቀሳቀሱ እና ኬላ ላይ የነበሩ የአገዛዙ ወታደሮች ተወግደዋል,Country
የተወሰኑት ሽፍቶች ባጠፉት አስቀያሚ የህዝቡን ሰላም አታውክባቸው የአማራ ተ,Non-Racist
እናት የልብ ትርታ እንደሚፈልቅ የደም ዥረት ናትየእናት ፍቅር በዘመን የማይጠወልግበጊዜ የማያረጅበወራት የማይደበዝዝዘላለም አብሮ የሚኖር የሰውነት ምሳሌ,Non-Racist
ባቢ ከወፃባቴ በፊተ ፖፓዱ መማር ተመርቄ የመንግስት ሰራተኛ ከሆንኩ,Non-Racist
እባካቹ ባንዳወችን እንጠንቀቃቸው በእስራኤል በቤተክርስቲያንና ኢምባሲ ስብሰባወች ሲረብሽ የነበረው ክብሮም የሚባል ትግሬ አሜሪካ ገብቶ በመሰለል,Individual
ኦርቶዶክስ ብሄር የላትም ኦሮሞ አይወክላትም እንሰሳ ሃይማኖት የለውማ,Regional
ቤተክርስቲያኗ ታግሳ እንጅ በየቦታው እንደጧፍ ስትነድ ቆይታለች,Country
ወንድሜ ሰርቶ ያገኘው እንዳንተ አውርቶ ምድረ ቦዘኔ ሁላ በሰው ለምትቀና ሰርተህ ተለወጥከንግድ ባንክ ቆየን ከወጣን ኦርቶዶክሶችእሄ ፀረ ኦርቶዶክስ ይሰራልናል እናንኮያኩተዋለን ላሌላረፈ,Individual
በናንተ አያምርም ዘረኝነት ማውራ,Individual
የጁንታው የፕሮፓጋንዳው ደረቀ በዛሬው እለት ድምፅ ወያኔ በፌደራል ኮማንዶ ቁጥጥር ውሏል,Individual
ሰገጤ ባላገር የተሰበሰበበት ተቋም ዋጋ ይከፍሉበታል,Non-Racist
የኢትዮጵያ መከላከያ ሰራዊት ገዳይ መንጋ ቀደም ብሎም በዚህ ቦታ የሁለት ንፁሃንን በአሰቃቂ ሁኔታ መግደሉ ይታወሳል,Country
2ኛ የአማራው ተፎካካሪ ፖርቲወችን መሰል የሌሎች ፖርቲወችንም በሚድያው መደገፍ አለበት የወከለውን አስተሳሰብ ማስቀጠል ስላለበት,Non-Racist
እንዳንተ አይነቱም ዘረኞ ከዚህ የበለተ ማሰብ አችልም አለማየው ተወዳዳሪ የሌለው ምርጥ አክተር አተ ቆዳ,Individual
በአቶ የሚጠመቅ ኦርቶዶክስ የማያምኑ አባቶች እንደትስ አባት ሊሆኑ ይችላሉ,Individual
የመንግስት ሞግዚት ሆነህ የተሰጠህ መክሊት ከመትሸጥ ተወዳጅ የነበሩ ድርስቶችህ ብትሸቅል ይሻልህ,Individual
ለአማራ የምታስብ ብትሆን በእትዮ ምድር በየክልሎ ያሎት ፓርትና ህዝህ መንግስትም ግንኝነት አደርገ እንዳይ ሞቱና እንዳይ ፈናቀል ማደርግ ነበርበት ጌና ለጌና ምርጫ አልፈ አማራን አድናሎ ወሸትነው ቤቴ ለመግባትና የአርቄና የጠላ ዋጋ ጎጅምና ጎደር ወድ ስሆን መሃል ግብተ ለእንደ ወያኔ ለመስርቅና ዘርን ከዘርሃይማኖትን ከሃይማኖት ለማስጨርስነው አርፈ,Non-Racist
እርግጥ አማራ የሚባል ፍጡር ኦርቶዶክስ የምትባል ኮተት ቤተክርስቲያን ሲያንገሸግሹኝ ይኖራሉ አሁንኑ የትግራይ ኦርቶዶክስ ክርስትያን,Country
እንዳንተ አይነቱም ዘረኞ ከዚህ የበለተ ማሰብ አችልም አለማየው ተወዳዳሪ የሌለው ምርጥ አክተር አተ ቆዳ,Individual
ህዝባችን በጥቅሉ ደግሞ ሰኞ በነቂስ በመውጣት የክልሉን ዋና ዋና መንገዶችን በመዝጋት ለወገን ኃይል ሽፋን ስጥ,Country
መዳረሻውን ቋሪት አድርጎ የገባው የብርሀኑ ጁላ ሰራዊት በፋኖ ሀይል ፊታውራሪነት የተመከተ ነው,Country
መሀይም ጀግና,Non-Racist
ታደ አሁንም በእኛ እጅ ሌላውን ተውው ከከዳት ቆየ,Individual
የጨናገፈ ኦነጋዊወን ካርታ ለማዋለድ የሚፍጨረጨር እና የሁሉንም መሬት እየነጠቀ ያለ ወንበዴ ፋሽስታዊ ሰራዊት መሆኑን ሁሉም ኢትዮጵያዊ ሳይጠራጠር ተቀብሎ ሚስት እና እናቱን ከእርስቱ ላይ ሳያጠፋ ቀድሞ መታገል አለበት,Country
ትግሬ ከእባብ እባብ ይሻላል የሚባለው ሀቅ,Regional
መከላከያን ውጊያ ላይ ያልተሳተፈ አንድም የአማራ ህዝብ የለም,Regional
ኦሮሞ ደግመ የደነዞች አለቃ ትባላለህ እናንተ በአጠቃለይ ከዝንጀሮ ቆንጆ ይመርጣሉ የተባለው ተረት ለአንተና አንተን ለመሰሉ አባባል,Non-Racist
ጉራጌም ጋላ እዚ ጋላ ያልተጠመቀ,Regional
ስዩሜ እስኪ አስተያየቶችህን እያቸው,Non-Racist
ሰለ ይሁዳ ቤተክርስቲያን ሰታስተምረን አድገን ዳግማዊ ይሁዳ ቤተክርስቲያንን ክዶ አሳልፎ ለስልጣን ሲሸጣት አየነው እግዚአብሄርም ይሁዳን የሰውን አሳልፈህ በመሳም ትሰጣለህን አለውዛሬም ዳግማዊው ይሁዳ ስልጣን በያዘ ማግስት ቤተክርስቲያንን አሳልፎ ሲሸጣት አየን,Individual
የአማራ ሙስሊሞች ከጉራጌ ስልጤ ኦሮሞ ሙስሊሞች አንድነት የለንም የስልጤ ሌባ የጉራጌ አጭበርባሪ የኦሮሞ ዘረኛ እንጅ አሊም አናውቅም,Regional
እራሷን በሴተኛ አዳሪነት ስታስተዳድር የነበረች የልጆቿን አባት የማታውቅ አሮጊት ጃዋር አወራች ብላችሁ ጮቤ ስትረግጡ ትንሽ,Individual
ከኦሮሞ በተለይም አማኝ ከሆነው ምእመናን ተቃውሞ ቢያጋጥመውም ካለፈው አመት ጀምሮ የቤተክርስቲያኑ አርማ አፅድቋል,Country
የኛ ሴቶች የዘመናዊነት መገለጫ ና ስኬት አድረገው የሚቆጥሩት ከነጭ ጋ ከአፍሪካ ሊሆን ስትጠብስ,Country
በአማርኛ መፀለይ መናዘዝ ላማረው መንገዱን ጨርቅ ያርግለት,Non-Racist
ቶሎ መልስ እንፈልጋለን አለበለዚያ እንቶ ፈንቶ ትቪ እስከመጨረሻው ለማጥፋት እንሰራለን በተቻለን ደ,Non-Racist
ቀጣዩ የጋሞ የቤት የምሆነው በእያንዳንዱ አከባቢ የወላሞን እንቅስቃሴ በጥብቅ ቁጥጥር,Regional
ጁንታው ያጋጠመው ሽንፈት አሳፋሪ መከላከያ ሰራዊት ኤታማዦር ብርሀኑ አስታወቁ ኤታማዦር እንዳስታወቁት ጁንታው ያጋጠመው ሽንፈት አሳፋሪ ድምሰሳ አይቸ ሽንፈቱ አዋራጅ ጁንታው የዘረፈውን ንብረት የሸሸው የዘረፈውን ንብረት አስጥለን ከመኪና አስወርደን ያባረርነው ጀኔራል ብርሀኑ ከትላልቅ ብርጌዶች ትናንሽ ዩኒቶች ከሻንበል ጋንታ ሻለቃ ወርደው እሱም ተደምስሶባቸው ግለሰብ እየፈለግን ያለነው የህወሀት የጥፋት ጁንታ አመታት በሴራ ሲመራ ቆይቶ በህዝብ ትግል ከስልጣን ከተወገደ ለመመለስ በሰሜን የተነኮሰው ጥቃት የጥፋቱ እስከምን ያሳየ ካልመራሁ ሀገር ትፈርሳለች የሚመራው አሀዳዊ በማለት ፕሮፓጋንዳ ሲነዛ ቢያጣ የሰሜን በመጠንሰስ ከጎኑ በማሰለፍ እምቢ በግድ በማንበርከክ ትጥቁን በመውረስ ለስልጣን መቆናጠጥ ማሰባቸው ለውድቀታቸው መነሻ መናገራቸውን የዘገበው ኢትዮ ፕረስ መረጃወችን ከአብመድ የመረጃ መረቦች ቀጣዮቹን ሊንኮች በመጫን ማግኘት ትችላላችሁ,Individual
ሰለ ይሁዳ ቤተክርስቲያን ሰታስተምረን አድገን ዳግማዊ ይሁዳ ቤተክርስቲያንን ክዶ አሳልፎ ለስልጣን ሲሸጣት አየነው እግዚአብሄርም ይሁዳን የሰውን አሳልፈህ በመሳም ትሰጣለህን አለውዛሬም ዳግማዊው ይሁዳ ስልጣን በያዘ ማግስት ቤተክርስቲያንን አሳልፎ ሲሸጣት አየን,Individual
አዏ ተኛና እግዚኦ ይማርህ ቅብርጥሴ ሀዘንተኛውን እንኳን ዱንኳን አላስቀምጥ በስመ አማራ ኦሮሚያ ሰወች እየተገደሉ,Non-Racist
ሴትልጅ የፌስቡክ ማድመቂያ እንጅ ተጠቃሚ ሊባል አይገባም የፌስቡክ ተጠቃሚ ለመሆን እውቀት ያስፈልጋል,Country
አጋንንት የወረሰው የኦርቶዶክስ ሃይማኖትበነ ድያቆን ዳንኤል ሃይማኖቱ እየተራከሰ ይገኛል ዳንኤል ዳይብሎስ,Individual
ግብፅ ሱዳንን አፅናናች በሚዋሰንበት የአል ቃድሪፍ አውራጃ ጥኡር አካባቢ በሱዳን ታጣቂ ሀይሎች በደረሰው ጥቃት ሰለባወች ግብፅ ለሱዳን ከልብ የሀዘን መግለጫ ሰጥታለች በተፈፀመው ጥቃት የሱዳን ወታደሮች ሲገደሉ ሲጎዱ በወታደራዊ መሳሪያወች ጉዳት ደርሷል የውጭ ሚኒስትሩ ሀሙስ ባወጣው መግለጫ ካርቱም ደህንነቷን የመከላከል በክልሎ ሏላዊነትን የማስከበር መብት እንዳላት በመግለፅ ግብፅ ከሱዳን አጋርነቷን ገልፃለች መግለጫው ካይሮ ትክክለኛ ያልሆኑ ጥቃቶችን አለመቀበሏን አፅንኦት ሰጥቷል ግብፅ የተከሰቱትን ለውጦች በቀጠናው የፀጥታ ተፅእኖ በከፍተኛ እየተከታተለች በሱዳን ተመሳሳይ ጥቃቶች እንዳይደገሙ ለመከላከል እርምጃወች መውሰድ አስገንዝቧል,Country
የብልጽግና ይሆነናል,Non-Racist
ኦሮሞ ሃይማኖትሽን ዋናውን ረሳኸው ዘረብስ ሁላ,Regional
ሴቶች ስላደረጉት ወሲብ ሲጸጸቱ ወንዶች ስላላደረጉት ወሲብ ይጸጸታሉ,Country
ሚሊየነር ታደርግሃለች መጀመሪያ ቢሊየነር ከሆንክ,Country
በኛው ክዘመን ኦሮሞ ጋላ በነበረበት ይጠቀምበት የነበረውን እጅግ ጨካኝና አረመኔያዊ ስርአት ማለትም ብልትን ሰልቦ በግንባር የሚለጥፍበትን ስርአት እንድመለስ በእጅጉ ያሳፍራል,Regional
ሰላም ያገሬ ልጆች እስኪ ሁላችንም በምናምነው እምነት ለአገራችን ሰላም እንጸልይ,Non-Racist
የጨናገፈ ኦነጋዊወን ካርታ ለማዋለድ የሚፍጨረጨር እና የሁሉንም መሬት እየነጠቀ ያለ ወንበዴ ፋሽስታዊ ሰራዊት መሆኑን ሁሉም ኢትዮጵያዊ ሳይጠራጠር ተቀብሎ ሚስት እና እናቱን ከእርስቱ ላይ ሳያጠፋ ቀድሞ መታገል አለበት,Country
